Date,SPY,SPUU
2024-02-14,0.009087768320136913,0.020081397351135788
2024-02-15,0.006899638089081561,0.010818510944656134
2024-02-16,-0.004979985878924009,-0.009562280903928966
2024-02-20,-0.005505339222626415,-0.011337462327890568
2024-02-21,0.0009058584923593571,0.001164726249332615
2024-02-22,0.020695362741550705,0.041252735014216224
2024-02-23,0.0006898025834121135,0.0030938392463171205
2024-02-26,-0.003662553759057774,-0.00899588252592487
2024-02-27,0.0018577069964724746,0.0034580831120525346
2024-02-28,-0.0013215899981383616,-0.004652254442352843
2024-02-29,0.0035949992608652614,0.008309509368353396
2024-03-01,0.00938822640989967,0.018713995630361246
2024-03-04,-0.0010725120163419533,-0.00219086874448593
2024-03-05,-0.009994051340021848,-0.01967744611338451
2024-03-06,0.0050671835666207254,0.009648406384277441
2024-03-07,0.009926484317023254,0.020136559614094773
2024-03-08,-0.0060022182752494935,-0.012211338011497208
2024-03-11,-0.0008598073563813591,-0.0028788547570585132
2024-03-12,0.01075732585423661,0.02292783312690161
2024-03-13,-0.0015674980723474619,-0.004648792446958372
2024-03-14,-0.001976794000640547,-0.005254349836001371
2024-03-15,-0.006866559784614368,-0.014672711507302205
2024-03-18,0.005943081887870294,0.01327443627417102
2024-03-19,0.0055571849742859225,0.011035441172648985
2024-03-20,0.009249323251676156,0.015652258421948284
2024-03-21,0.0033046038097594987,0.009591036597956348
2024-03-22,-0.0018959068203877605,-0.0038973913093361956
2024-03-25,-0.0027626297958666113,-0.0067655551931813385
2024-03-26,-0.001847093218508844,-0.004267524205084472
2024-03-27,0.008403789854737553,0.015494934236439661
2024-03-28,-0.0001910468611839855,0.0007304331457957947
