Date,Advancers,Decliners,Neutral
2016-01-08,353,1267,60
2016-01-11,653,978,50
2016-01-12,850,765,66
2016-01-13,141,1500,40
2016-01-14,1159,478,44
2016-01-15,256,1401,24
2016-01-19,544,1102,35
2016-01-20,497,1152,32
2016-01-21,1064,567,50
2016-01-22,1512,143,26
2016-01-25,218,1426,37
2016-01-26,1472,184,25
2016-01-27,515,1099,67
2016-01-28,1075,564,42
2016-01-29,1531,118,32
2016-02-01,764,855,62
2016-02-02,255,1389,37
2016-02-03,1111,522,48
2016-02-04,1054,561,66
2016-02-05,345,1285,51
2016-02-08,393,1247,41
2016-02-09,571,1065,45
2016-02-10,833,794,54
2016-02-11,329,1316,36
2016-02-12,1345,302,34
2016-02-16,1341,301,39
2016-02-17,1364,277,40
2016-02-18,784,833,64
2016-02-19,771,853,57
2016-02-22,1327,307,47
2016-02-23,498,1132,51
2016-02-24,1065,555,61
2016-02-25,1267,364,50
2016-02-26,955,671,55
2016-02-29,805,816,60
2016-03-01,1391,238,52
2016-03-02,1170,461,50
2016-03-03,1289,354,38
2016-03-04,1053,582,46
2016-03-07,1099,528,54
2016-03-08,318,1300,63
2016-03-09,1129,486,66
2016-03-10,673,948,60
2016-03-11,1418,233,30
2016-03-14,654,963,64
2016-03-15,466,1173,42
2016-03-16,1350,293,38
2016-03-17,1353,281,47
2016-03-18,983,643,55
2016-03-21,793,825,63
2016-03-22,717,898,66
2016-03-23,340,1291,50
2016-03-24,791,822,69
2016-03-28,899,713,71
2016-03-29,1408,223,52
2016-03-30,1004,613,66
2016-03-31,849,761,73
2016-04-01,890,723,70
2016-04-04,385,1247,51
2016-04-05,387,1248,48
2016-04-06,1232,388,63
2016-04-07,340,1294,49
2016-04-08,1251,373,59
2016-04-11,916,705,62
2016-04-12,1378,259,46
2016-04-13,1309,334,40
2016-04-14,671,948,64
2016-04-15,921,695,67
2016-04-18,1272,361,51
2016-04-19,1138,490,56
2016-04-20,874,752,58
2016-04-21,519,1093,72
2016-04-22,1169,452,64
2016-04-25,522,1103,60
2016-04-26,1307,321,57
2016-04-27,1122,509,54
2016-04-28,474,1153,58
2016-04-29,653,965,67
2016-05-02,1064,565,56
2016-05-03,323,1318,44
2016-05-04,560,1067,59
2016-05-05,764,865,57
2016-05-06,1089,529,68
2016-05-09,770,864,52
2016-05-10,1338,297,51
2016-05-11,479,1149,58
2016-05-12,780,844,63
2016-05-13,399,1224,65
2016-05-16,1280,348,60
2016-05-17,470,1153,65
2016-05-18,606,1030,52
2016-05-19,453,1180,55
2016-05-20,1379,263,47
2016-05-23,750,882,57
2016-05-24,1355,284,50
2016-05-25,1143,485,61
2016-05-26,816,807,66
2016-05-27,1148,482,61
2016-05-31,823,810,58
2016-06-01,1107,521,63
2016-06-02,1091,531,70
2016-06-03,814,814,64
2016-06-06,1198,427,67
2016-06-07,1084,547,61
2016-06-08,1166,456,70
2016-06-09,603,1038,51
2016-06-10,261,1373,58
2016-06-13,260,1384,49
2016-06-14,533,1107,54
2016-06-15,934,695,65
2016-06-16,880,752,62
2016-06-17,953,695,46
2016-06-20,1316,341,37
2016-06-21,902,724,68
2016-06-22,675,948,71
2016-06-23,1436,217,41
2016-06-24,245,1422,28
2016-06-27,257,1403,35
2016-06-28,1444,213,38
2016-06-29,1487,172,36
2016-06-30,1385,261,49
2016-07-01,1060,567,69
2016-07-05,405,1251,40
2016-07-06,1105,536,56
2016-07-07,879,759,60
2016-07-08,1524,128,46
2016-07-11,1206,435,57
2016-07-12,1215,441,42
2016-07-13,769,874,55
2016-07-14,947,697,54
2016-07-15,876,759,63
2016-07-18,1041,603,54
2016-07-19,642,986,70
2016-07-20,1168,467,63
2016-07-21,648,982,68
2016-07-22,1134,486,78
2016-07-25,591,1046,61
2016-07-26,1038,603,57
2016-07-27,756,880,62
2016-07-28,852,787,59
2016-07-29,1014,635,50
2016-08-01,639,995,65
2016-08-02,302,1349,48
2016-08-03,1141,513,45
2016-08-04,962,673,64
2016-08-05,1230,419,50
2016-08-08,886,743,70
2016-08-09,899,738,62
2016-08-10,745,890,64
2016-08-11,1099,551,49
2016-08-12,742,895,62
2016-08-15,1162,486,51
2016-08-16,442,1183,74
2016-08-17,837,793,69
2016-08-18,1201,433,66
2016-08-19,679,948,73
2016-08-22,852,778,70
2016-08-23,1118,523,59
2016-08-24,444,1205,52
2016-08-25,938,698,65
2016-08-26,553,1088,60
2016-08-29,1240,402,59
2016-08-30,775,854,72
2016-08-31,589,1034,78
2016-09-01,770,864,67
2016-09-02,1371,273,57
2016-09-06,977,673,51
2016-09-07,1057,588,56
2016-09-08,666,973,62
2016-09-09,43,1641,17
2016-09-12,1296,358,47
2016-09-13,114,1561,26
2016-09-14,737,897,67
2016-09-15,1337,307,57
2016-09-16,558,1092,52
2016-09-19,1151,485,68
2016-09-20,695,933,76
2016-09-21,1512,148,44
2016-09-22,1419,242,43
2016-09-23,429,1207,69
2016-09-26,392,1275,39
2016-09-27,1041,623,43
2016-09-28,1299,368,40
2016-09-29,296,1368,44
2016-09-30,1236,424,48
2016-10-03,598,1051,59
2016-10-04,449,1221,38
2016-10-05,1033,615,61
2016-10-06,752,884,74
2016-10-07,446,1198,66
2016-10-10,1274,375,62
2016-10-11,158,1506,47
2016-10-12,957,696,58
2016-10-13,500,1162,49
2016-10-14,776,857,78
2016-10-17,631,1015,65
2016-10-18,1269,387,57
2016-10-19,1193,459,61
2016-10-20,638,1006,69
2016-10-21,775,861,77
2016-10-24,1102,542,69
2016-10-25,578,1058,77
2016-10-26,570,1072,71
2016-10-27,465,1188,60
2016-10-28,742,906,66
2016-10-31,950,694,71
2016-11-01,378,1273,64
2016-11-02,386,1266,64
2016-11-03,696,937,83
2016-11-04,838,807,71
2016-11-07,1481,185,50
2016-11-08,1049,602,65
2016-11-09,1055,626,35
2016-11-10,902,782,32
2016-11-11,955,714,48
2016-11-14,999,682,36
2016-11-15,1171,507,39
2016-11-16,808,860,49
2016-11-17,954,694,70
2016-11-18,851,800,67
2016-11-21,1262,399,57
2016-11-22,1216,449,53
2016-11-23,898,753,67
2016-11-25,1104,531,83
2016-11-28,548,1121,49
2016-11-29,808,834,76
2016-11-30,656,1012,50
2016-12-01,680,983,55
2016-12-02,886,762,71
2016-12-05,1282,374,64
2016-12-06,1250,405,65
2016-12-07,1369,299,52
2016-12-08,1119,556,45
2016-12-09,883,780,57
2016-12-12,636,1039,45
2016-12-13,987,676,57
2016-12-14,276,1384,60
2016-12-15,955,708,57
2016-12-16,883,772,65
2016-12-19,999,662,59
2016-12-20,1126,519,75
2016-12-21,664,985,71
2016-12-22,608,1025,87
2016-12-23,987,646,87
2016-12-27,1096,549,75
2016-12-28,384,1275,61
2016-12-29,1027,628,65
2016-12-30,652,1003,65
2017-01-03,1259,407,54
2017-01-04,1452,226,42
2017-01-05,683,971,68
2017-01-06,738,907,77
2017-01-09,526,1139,57
2017-01-10,1095,558,69
2017-01-11,1100,558,64
2017-01-12,618,1027,77
2017-01-13,1097,536,89
2017-01-17,691,974,57
2017-01-18,971,685,66
2017-01-19,421,1231,70
2017-01-20,1123,511,88
2017-01-23,851,788,83
2017-01-24,1308,370,44
2017-01-25,1202,463,57
2017-01-26,695,955,72
2017-01-27,684,966,72
2017-01-30,426,1242,56
2017-01-31,1024,625,75
2017-02-01,798,860,66
2017-02-02,838,815,72
2017-02-03,1350,317,58
2017-02-06,558,1105,63
2017-02-07,735,927,64
2017-02-08,885,762,79
2017-02-09,1187,475,64
2017-02-10,1238,420,68
2017-02-13,1040,622,65
2017-02-14,870,783,74
2017-02-15,1016,647,64
2017-02-16,702,953,72
2017-02-17,786,851,90
2017-02-21,1282,392,53
2017-02-22,727,925,75
2017-02-23,815,851,61
2017-02-24,868,785,74
2017-02-27,1048,603,76
2017-02-28,527,1141,59
2017-03-01,1295,394,38
2017-03-02,365,1311,51
2017-03-03,843,801,84
2017-03-06,421,1248,59
2017-03-07,449,1209,70
2017-03-08,485,1175,68
2017-03-09,503,1175,50
2017-03-10,1162,494,73
2017-03-13,1011,640,78
2017-03-14,467,1200,62
2017-03-15,1520,179,30
2017-03-16,887,779,63
2017-03-17,1017,658,55
2017-03-20,626,1035,70
2017-03-21,287,1395,49
2017-03-22,880,790,61
2017-03-23,1082,575,74
2017-03-24,792,854,85
2017-03-27,841,827,63
2017-03-28,1277,389,65
2017-03-29,1033,616,82
2017-03-30,1042,617,72
2017-03-31,952,698,81
2017-04-03,588,1069,74
2017-04-04,819,827,86
2017-04-05,535,1126,71
2017-04-06,1277,384,72
2017-04-07,818,829,87
2017-04-10,1107,559,68
2017-04-11,1143,529,62
2017-04-12,443,1224,68
2017-04-13,380,1285,70
2017-04-17,1363,308,66
2017-04-18,798,850,89
2017-04-19,808,846,83
2017-04-20,1256,419,62
2017-04-21,692,961,84
2017-04-24,1286,398,53
2017-04-25,1189,488,60
2017-04-26,1010,669,58
2017-04-27,840,823,74
2017-04-28,579,1096,63
2017-05-01,952,713,77
2017-05-02,840,821,81
2017-05-03,605,1054,83
2017-05-04,695,974,73
2017-05-05,1217,434,92
2017-05-08,701,969,74
2017-05-09,727,951,66
2017-05-10,1078,586,81
2017-05-11,592,1076,78
2017-05-12,659,1024,63
2017-05-15,1305,364,79
2017-05-16,743,923,82
2017-05-17,316,1392,40
2017-05-18,893,782,73
2017-05-19,1325,360,64
2017-05-22,1179,484,86
2017-05-23,1006,654,89
2017-05-24,968,679,102
2017-05-25,883,790,76
2017-05-26,849,822,79
2017-05-30,614,1056,80
2017-05-31,881,787,83
2017-06-01,1447,241,63
2017-06-02,1009,669,74
2017-06-05,577,1108,68
2017-06-06,706,967,80
2017-06-07,876,805,72
2017-06-08,1020,654,79
2017-06-09,1079,602,72
2017-06-12,857,830,67
2017-06-13,1223,454,77
2017-06-14,728,944,83
2017-06-15,642,1044,69
2017-06-16,962,709,84
2017-06-19,1111,556,88
2017-06-20,395,1288,72
2017-06-21,553,1143,59
2017-06-22,944,717,94
2017-06-23,1146,539,71
2017-06-26,1049,630,77
2017-06-27,528,1155,75
2017-06-28,1369,330,59
2017-06-29,478,1224,56
2017-06-30,1034,650,75
2017-07-03,1254,433,73
2017-07-05,620,1065,75
2017-07-06,247,1461,52
2017-07-07,1255,430,76
2017-07-10,840,848,73
2017-07-11,925,751,85
2017-07-12,1333,366,62
2017-07-13,896,778,87
2017-07-14,1218,471,72
2017-07-17,938,739,84
2017-07-18,752,925,84
2017-07-19,1326,355,80
2017-07-20,846,815,100
2017-07-21,754,927,81
2017-07-24,738,933,91
2017-07-25,1166,528,68
2017-07-26,793,892,77
2017-07-27,734,945,83
2017-07-28,891,790,81
2017-07-31,918,778,66
2017-08-01,1032,644,86
2017-08-02,637,1037,88
2017-08-03,688,987,87
2017-08-04,1005,680,77
2017-08-07,854,828,80
2017-08-08,606,1076,80
2017-08-09,485,1218,59
2017-08-10,218,1507,37
2017-08-11,911,778,73
2017-08-14,1361,351,51
2017-08-15,565,1122,76
2017-08-16,1041,658,64
2017-08-17,215,1494,54
2017-08-18,851,832,80
2017-08-21,883,780,100
2017-08-22,1289,398,76
2017-08-23,853,824,86
2017-08-24,805,844,114
2017-08-25,1168,504,92
2017-08-28,776,901,87
2017-08-29,787,891,86
2017-08-30,1034,654,76
2017-08-31,1261,423,80
2017-09-01,1261,427,76
2017-09-05,463,1241,60
2017-09-06,1052,627,85
2017-09-07,889,785,90
2017-09-08,866,820,78
2017-09-11,1367,328,69
2017-09-12,1114,574,76
2017-09-13,853,832,79
2017-09-14,894,807,63
2017-09-15,1073,600,91
2017-09-18,989,710,65
2017-09-19,923,765,76
2017-09-20,944,732,88
2017-09-21,676,1002,87
2017-09-22,1124,565,76
2017-09-25,963,712,90
2017-09-26,980,709,76
2017-09-27,1037,653,76
2017-09-28,1041,644,81
2017-09-29,990,690,86
2017-10-02,1214,475,79
2017-10-03,1016,666,86
2017-10-04,810,864,94
2017-10-05,1067,618,83
2017-10-06,691,992,85
2017-10-09,747,921,100
2017-10-10,1113,567,90
2017-10-11,969,719,82
2017-10-12,893,791,86
2017-10-13,975,703,92
2017-10-16,863,823,84
2017-10-17,673,1002,95
2017-10-18,909,786,75
2017-10-19,856,835,80
2017-10-20,1044,656,71
2017-10-23,540,1149,84
2017-10-24,1001,690,82
2017-10-25,449,1265,59
2017-10-26,912,805,56
2017-10-27,1077,630,66
2017-10-30,605,1106,63
2017-10-31,1040,656,79
2017-11-01,892,817,66
2017-11-02,899,806,71
2017-11-03,776,889,111
2017-11-06,1033,671,72
2017-11-07,664,1044,69
2017-11-08,901,786,92
2017-11-09,626,1077,78
2017-11-10,751,953,78
2017-11-13,775,927,80
2017-11-14,719,996,67
2017-11-15,546,1160,77
2017-11-16,1360,367,56
2017-11-17,1071,642,70
2017-11-20,1035,663,85
2017-11-21,1261,461,62
2017-11-22,863,839,82
2017-11-24,1034,648,102
2017-11-27,632,1061,91
2017-11-28,1287,427,70
2017-11-29,939,784,62
2017-11-30,1020,692,73
2017-12-01,781,938,66
2017-12-04,903,799,83
2017-12-05,555,1161,69
2017-12-06,704,1019,62
2017-12-07,1088,609,88
2017-12-08,1058,646,81
2017-12-11,901,803,81
2017-12-12,784,924,77
2017-12-13,990,714,81
2017-12-14,477,1239,69
2017-12-15,1286,441,58
2017-12-18,1273,451,61
2017-12-19,548,1160,77
2017-12-20,913,804,68
2017-12-21,1040,666,79
2017-12-22,864,843,78
2017-12-26,966,742,77
2017-12-27,933,770,82
2017-12-28,1202,503,80
2017-12-29,593,1102,90
2018-01-02,1187,549,49
2018-01-03,956,771,60
2018-01-04,1044,669,74
2018-01-05,1074,642,71
2018-01-08,992,725,70
2018-01-09,691,1030,66
2018-01-10,650,1056,81
2018-01-11,1378,357,52
2018-01-12,1010,706,72
2018-01-16,549,1171,68
2018-01-17,1238,478,72
2018-01-18,485,1239,64
2018-01-19,1291,422,75
2018-01-22,1082,624,85
2018-01-23,1028,679,84
2018-01-24,766,950,75
2018-01-25,796,930,66
2018-01-26,1050,668,75
2018-01-29,299,1440,55
2018-01-30,323,1420,51
2018-01-31,835,893,66
2018-02-01,844,884,66
2018-02-02,123,1645,28
2018-02-05,69,1708,20
2018-02-06,1317,441,39
2018-02-07,867,865,65
2018-02-08,138,1620,39
2018-02-09,1122,627,50
2018-02-12,1344,402,53
2018-02-13,1070,655,74
2018-02-14,1354,398,47
2018-02-15,1266,476,57
2018-02-16,1006,709,84
2018-02-20,426,1304,69
2018-02-21,755,979,65
2018-02-22,864,867,68
2018-02-23,1453,278,68
2018-02-26,1202,522,75
2018-02-27,220,1518,61
2018-02-28,339,1394,66
2018-03-01,667,1059,73
2018-03-02,1136,580,83
2018-03-05,1284,440,75
2018-03-06,1292,444,63
2018-03-07,930,790,79
2018-03-08,977,747,75
2018-03-09,1427,301,71
2018-03-12,921,782,96
2018-03-13,586,1138,75
2018-03-14,634,1089,78
2018-03-15,606,1100,95
2018-03-16,1210,509,83
2018-03-19,330,1413,59
2018-03-20,810,920,72
2018-03-21,959,772,71
2018-03-22,244,1516,42
2018-03-23,248,1508,46
2018-03-26,1502,255,46
2018-03-27,456,1292,56
2018-03-28,928,808,70
2018-03-29,1440,313,53
2018-04-02,241,1518,47
2018-04-03,1424,317,65
2018-04-04,1319,418,70
2018-04-05,1334,394,79
2018-04-06,286,1461,60
2018-04-09,845,854,108
2018-04-10,1418,330,59
2018-04-11,807,905,95
2018-04-12,999,735,73
2018-04-13,687,1031,89
2018-04-16,1343,390,74
2018-04-17,1304,431,72
2018-04-18,989,740,78
2018-04-19,546,1163,98
2018-04-20,458,1262,88
2018-04-23,830,889,89
2018-04-24,635,1084,89
2018-04-25,810,926,73
2018-04-26,1175,568,66
2018-04-27,1021,719,70
2018-04-30,516,1224,70
2018-05-01,926,803,81
2018-05-02,772,941,97
2018-05-03,741,997,73
2018-05-04,1365,387,60
2018-05-07,1092,635,85
2018-05-08,915,821,76
2018-05-09,1147,591,75
2018-05-10,1309,422,82
2018-05-11,941,785,89
2018-05-14,754,985,77
2018-05-15,679,1070,67
2018-05-16,1178,561,77
2018-05-17,966,764,86
2018-05-18,842,888,86
2018-05-21,1326,422,68
2018-05-22,647,1090,80
2018-05-23,899,826,92
2018-05-24,818,916,83
2018-05-25,776,950,91
2018-05-29,671,1078,68
2018-05-30,1492,263,62
2018-05-31,491,1256,70
2018-06-01,1257,490,70
2018-06-04,1173,569,75
2018-06-05,1004,739,74
2018-06-06,1180,559,78
2018-06-07,904,830,83
2018-06-08,1059,680,78
2018-06-11,935,805,77
2018-06-12,867,869,81
2018-06-13,536,1208,73
2018-06-14,1008,746,63
2018-06-15,791,947,79
2018-06-18,936,794,87
2018-06-19,726,994,97
2018-06-20,1079,660,79
2018-06-21,546,1202,70
2018-06-22,1143,607,69
2018-06-25,373,1390,56
2018-06-26,1054,686,79
2018-06-27,397,1353,69
2018-06-28,1050,701,69
2018-06-29,991,750,81
2018-07-02,935,821,66
2018-07-03,1048,680,94
2018-07-05,1330,432,60
2018-07-06,1312,421,89
2018-07-09,1184,570,68
2018-07-10,905,832,85
2018-07-11,452,1291,79
2018-07-12,1114,633,75
2018-07-13,908,834,80
2018-07-16,619,1111,92
2018-07-17,1103,633,86
2018-07-18,1004,746,72
2018-07-19,1020,731,71
2018-07-20,747,983,92
2018-07-23,771,955,96
2018-07-24,835,908,79
2018-07-25,1104,645,73
2018-07-26,1055,681,87
2018-07-27,508,1242,74
2018-07-30,780,963,82
2018-07-31,1279,480,66
2018-08-01,687,1059,79
2018-08-02,1029,707,89
2018-08-03,1060,696,71
2018-08-06,1094,656,78
2018-08-07,975,769,84
2018-08-08,765,953,110
2018-08-09,864,874,90
2018-08-10,534,1217,77
2018-08-13,552,1210,66
2018-08-14,1366,394,68
2018-08-15,483,1279,66
2018-08-16,1378,380,70
2018-08-17,1266,470,92
2018-08-20,1219,528,81
2018-08-21,1168,585,75
2018-08-22,833,897,98
2018-08-23,529,1211,89
2018-08-24,1214,516,99
2018-08-27,1132,612,85
2018-08-28,766,974,89
2018-08-29,1063,660,106
2018-08-30,518,1220,91
2018-08-31,960,774,95
2018-09-04,613,1148,68
2018-09-05,850,898,81
2018-09-06,746,1005,78
2018-09-07,589,1154,86
2018-09-10,1055,683,91
2018-09-11,894,858,77
2018-09-12,992,746,91
2018-09-13,1058,699,73
2018-09-14,941,808,81
2018-09-17,668,1089,73
2018-09-18,994,767,69
2018-09-19,837,932,62
2018-09-20,1338,429,65
2018-09-21,844,904,86
2018-09-24,472,1297,65
2018-09-25,832,914,88
2018-09-26,565,1192,77
2018-09-27,937,821,76
2018-09-28,1002,754,78
2018-10-01,747,1028,59
2018-10-02,731,1026,78
2018-10-03,948,828,59
2018-10-04,360,1438,37
2018-10-05,542,1255,38
2018-10-08,914,855,67
2018-10-09,742,1023,71
2018-10-10,142,1660,34
2018-10-11,271,1534,31
2018-10-12,1053,730,53
2018-10-15,1121,660,55
2018-10-16,1640,156,40
2018-10-17,629,1142,65
2018-10-18,294,1486,56
2018-10-19,791,974,74
2018-10-22,668,1122,50
2018-10-23,545,1249,46
2018-10-24,343,1453,44
2018-10-25,1354,434,52
2018-10-26,462,1331,48
2018-10-29,743,1039,60
2018-10-30,1372,421,51
2018-10-31,1059,730,55
2018-11-01,1435,365,44
2018-11-02,839,942,63
2018-11-05,1143,653,48
2018-11-06,1184,605,56
2018-11-07,1479,327,39
2018-11-08,843,957,46
2018-11-09,516,1275,55
2018-11-12,398,1386,62
2018-11-13,869,923,54
2018-11-14,667,1127,53
2018-11-15,1161,624,62
2018-11-16,995,787,66
2018-11-19,483,1308,57
2018-11-20,265,1545,38
2018-11-21,1323,470,55
2018-11-23,810,958,80
2018-11-26,1279,506,63
2018-11-27,689,1107,53
2018-11-28,1574,219,56
2018-11-29,827,966,57
2018-11-30,1079,712,59
2018-12-03,1393,414,43
2018-12-04,242,1580,28
2018-12-06,734,1077,39
2018-12-07,435,1355,61
2018-12-10,562,1242,47
2018-12-11,737,1056,58
2018-12-12,1258,548,45
2018-12-13,592,1195,65
2018-12-14,301,1489,62
2018-12-17,224,1594,34
2018-12-18,893,917,42
2018-12-19,369,1442,41
2018-12-20,331,1476,45
2018-12-21,331,1489,32
2018-12-24,337,1450,65
2018-12-26,1661,156,35
2018-12-27,1092,699,61
2018-12-28,1046,755,51
2018-12-31,1329,482,41
2019-01-02,1179,632,41
2019-01-03,613,1189,50
2019-01-04,1672,141,40
2019-01-07,1474,349,30
2019-01-08,1497,315,41
2019-01-09,1313,478,62
2019-01-10,1168,624,61
2019-01-11,1000,794,59
2019-01-14,604,1197,52
2019-01-15,1179,614,60
2019-01-16,1207,576,70
2019-01-17,1358,435,60
2019-01-18,1377,425,51
2019-01-22,355,1446,52
2019-01-23,905,879,69
2019-01-24,1168,620,65
2019-01-25,1405,383,65
2019-01-28,776,1014,63
2019-01-29,1045,732,76
2019-01-30,1426,388,39
2019-01-31,1302,507,45
2019-02-01,1026,767,61
2019-02-04,1247,534,73
2019-02-05,1152,628,74
2019-02-06,742,1038,74
2019-02-07,579,1215,60
2019-02-08,845,944,65
2019-02-11,1177,613,64
2019-02-12,1377,426,51
2019-02-13,1116,678,60
2019-02-14,921,876,57
2019-02-15,1459,331,64
2019-02-19,1157,632,65
2019-02-20,1138,642,74
2019-02-21,725,1059,70
2019-02-22,1379,423,53
2019-02-25,836,960,59
2019-02-26,688,1087,80
2019-02-27,950,827,78
2019-02-28,750,1029,76
2019-03-01,1132,657,66
2019-03-04,719,1064,73
2019-03-05,739,1032,85
2019-03-06,363,1442,51
2019-03-07,513,1293,50
2019-03-08,790,983,83
2019-03-11,1549,263,44
2019-03-12,1044,735,77
2019-03-13,1285,509,62
2019-03-14,780,1003,73
2019-03-15,1061,721,74
2019-03-18,1256,533,67
2019-03-19,683,1105,68
2019-03-20,703,1086,67
2019-03-21,1343,454,60
2019-03-22,265,1552,41
2019-03-25,987,781,90
2019-03-26,1359,420,79
2019-03-27,836,957,65
2019-03-28,1284,518,58
2019-03-29,1109,668,83
2019-04-01,1422,388,51
2019-04-02,761,1040,60
2019-04-03,1073,701,87
2019-04-04,1178,609,74
2019-04-05,1317,466,78
2019-04-08,990,799,72
2019-04-09,401,1402,58
2019-04-10,1381,416,65
2019-04-11,1006,787,69
2019-04-12,1199,592,72
2019-04-15,796,991,77
2019-04-16,1002,801,61
2019-04-17,739,1048,77
2019-04-18,907,881,76
2019-04-22,692,1123,51
2019-04-23,1419,389,58
2019-04-24,908,884,74
2019-04-25,636,1165,65
2019-04-26,1325,467,75
2019-04-29,1063,743,61
2019-04-30,995,800,72
2019-05-01,586,1220,61
2019-05-02,860,934,73
2019-05-03,1510,296,61
2019-05-06,686,1085,96
2019-05-07,262,1545,60
2019-05-08,771,1011,85
2019-05-09,761,1037,71
2019-05-10,1193,623,54
2019-05-13,238,1594,39
2019-05-14,1427,393,51
2019-05-15,1159,647,65
2019-05-16,1264,545,63
2019-05-17,415,1387,70
2019-05-20,630,1160,84
2019-05-21,1468,330,76
2019-05-22,551,1254,69
2019-05-23,341,1475,58
2019-05-24,1240,559,75
2019-05-28,514,1296,65
2019-05-29,518,1299,60
2019-05-30,936,886,56
2019-05-31,491,1336,51
2019-06-03,1268,563,47
2019-06-04,1516,314,48
2019-06-05,943,875,61
2019-06-06,1075,729,75
2019-06-07,1346,480,54
2019-06-10,1123,690,68
2019-06-11,985,830,66
2019-06-12,881,929,71
2019-06-13,1361,464,56
2019-06-14,669,1130,84
2019-06-17,926,886,72
2019-06-18,1358,476,51
2019-06-19,1120,682,83
2019-06-20,1351,473,61
2019-06-21,638,1180,67
2019-06-24,705,1113,67
2019-06-25,578,1227,80
2019-06-26,981,846,58
2019-06-27,1432,397,57
2019-06-28,1467,363,57
2019-07-01,1080,737,70
2019-07-02,920,901,67
2019-07-03,1360,448,80
2019-07-05,929,877,82
2019-07-08,589,1214,85
2019-07-09,908,897,83
2019-07-10,1103,719,66
2019-07-11,914,896,78
2019-07-12,1246,566,76
2019-07-15,830,980,78
2019-07-16,942,864,82
2019-07-17,556,1265,67
2019-07-18,1013,799,76
2019-07-19,715,1096,79
2019-07-22,836,977,77
2019-07-23,1288,523,79
2019-07-24,1367,464,59
2019-07-25,453,1376,62
2019-07-26,1318,495,80
2019-07-29,866,957,73
2019-07-30,1142,672,82
2019-07-31,572,1259,66
2019-08-01,542,1305,50
2019-08-02,615,1226,57
2019-08-05,150,1712,36
2019-08-06,1335,512,52
2019-08-07,916,907,76
2019-08-08,1584,257,58
2019-08-09,473,1348,78
2019-08-12,449,1396,54
2019-08-13,1357,489,53
2019-08-14,143,1727,29
2019-08-15,919,911,69
2019-08-16,1628,216,55
2019-08-19,1480,366,53
2019-08-20,598,1240,61
2019-08-21,1341,486,72
2019-08-22,799,1014,86
2019-08-23,189,1666,44
2019-08-26,1333,507,59
2019-08-27,543,1301,55
2019-08-28,1396,441,62
2019-08-29,1554,291,54
2019-08-30,1065,740,94
2019-09-03,634,1221,44
2019-09-04,1539,296,65
2019-09-05,1337,513,50
2019-09-06,989,826,85
2019-09-09,1208,632,60
2019-09-10,1168,656,76
2019-09-11,1392,440,68
2019-09-12,962,885,53
2019-09-13,947,898,55
2019-09-16,953,873,76
2019-09-17,915,923,65
2019-09-18,790,1036,78
2019-09-19,905,929,71
2019-09-20,894,935,76
2019-09-23,967,850,88
2019-09-24,522,1320,63
2019-09-25,1247,573,85
2019-09-26,776,1055,74
2019-09-27,771,1061,73
2019-09-30,1098,735,72
2019-10-01,342,1502,61
2019-10-02,349,1489,67
2019-10-03,1162,663,80
2019-10-04,1469,367,69
2019-10-07,607,1222,76
2019-10-08,367,1481,57
2019-10-09,1277,552,76
2019-10-10,1188,654,63
2019-10-11,1447,416,42
2019-10-14,718,1101,86
2019-10-15,1281,568,56
2019-10-16,921,900,84
2019-10-17,1291,549,65
2019-10-18,917,900,88
2019-10-21,1329,509,68
2019-10-22,1035,795,76
2019-10-23,1142,689,75
2019-10-24,799,1017,90
2019-10-25,1061,764,82
2019-10-28,1078,761,69
2019-10-29,1047,785,77
2019-10-30,974,863,73
2019-10-31,676,1166,68
2019-11-01,1413,439,58
2019-11-04,1172,665,73
2019-11-05,951,895,64
2019-11-06,865,972,73
2019-11-07,956,880,74
2019-11-08,961,873,76
2019-11-11,807,1016,87
2019-11-12,834,996,80
2019-11-13,760,1079,71
2019-11-14,1027,815,68
2019-11-15,1191,644,75
2019-11-18,794,1035,81
2019-11-19,951,874,85
2019-11-20,741,1100,69
2019-11-21,684,1154,72
2019-11-22,1108,715,87
2019-11-25,1430,417,64
2019-11-26,1012,820,79
2019-11-27,1232,597,82
2019-11-29,565,1267,79
2019-12-02,436,1401,75
2019-12-03,664,1175,73
2019-12-04,1324,528,60
2019-12-05,1096,734,82
2019-12-06,1439,417,56
2019-12-09,865,969,78
2019-12-10,866,969,77
2019-12-11,1156,682,74
2019-12-12,1239,621,52
2019-12-13,851,981,81
2019-12-16,1307,541,66
2019-12-17,1133,711,70
2019-12-18,1110,736,68
2019-12-19,1107,737,70
2019-12-20,1147,706,61
2019-12-23,934,911,71
2019-12-24,1034,789,94
2019-12-26,1144,696,77
2019-12-27,808,1025,84
2019-12-30,762,1086,69
2019-12-31,1212,620,85
2020-01-02,1046,808,63
2020-01-03,755,1095,67
2020-01-06,949,883,85
2020-01-07,765,1090,62
2020-01-08,1093,760,64
2020-01-09,1049,797,71
2020-01-10,811,1046,60
2020-01-13,1356,484,78
2020-01-14,1038,817,63
2020-01-15,1073,775,71
2020-01-16,1429,413,77
2020-01-17,908,932,79
2020-01-21,694,1165,61
2020-01-22,931,922,69
2020-01-23,964,857,101
2020-01-24,457,1405,60
2020-01-27,318,1556,48
2020-01-28,1366,488,68
2020-01-29,829,1021,72
